epoch,train_loss,valid_loss,valid_mse,valid_rmse,valid_mae,valid_r2_score,valid_EVS_score,time
0,1.0434171004226676,1.640127706847735,1.6401276588439941,1.280674695968628,1.27316415309906,-54.676025390625,0.3488784432411194,00:02
1,1.0257542217830307,1.6139146579877757,1.6139144897460938,1.2703993320465088,1.2628127336502075,-53.78618240356445,0.34761422872543335,00:02
2,1.0079983954289293,1.5873941511115772,1.587393879890442,1.259918212890625,1.2522530555725098,-52.88591766357422,0.34632378816604614,00:02
3,0.9899512513697558,1.5602643460121044,1.560264229774475,1.2491053342819214,1.241357684135437,-51.9649658203125,0.3449897766113281,00:02
4,0.9714147865137758,1.5322774738959133,1.5322777032852173,1.2378520965576172,1.2300167083740234,-51.01492691040039,0.343599796295166,00:03
5,0.9522129505518159,1.5031458561166706,1.5031455755233765,1.2260284423828125,1.2180992364883423,-50.026004791259766,0.34213340282440186,00:03
6,0.9321762973544145,1.4726468869846596,1.4726470708847046,1.213526725769043,1.2054965496063232,-48.990699768066406,0.3405812978744507,00:03
7,0.9111484668519099,1.440531276216443,1.4405314922332764,1.2002214193344116,1.192081093788147,-47.90049743652344,0.33892613649368286,00:02
8,0.8889981703976205,1.4066341177043384,1.4066340923309326,1.1860160827636719,1.177755355834961,-46.749813079833984,0.33715367317199707,00:02
9,0.8656035364159361,1.3707593733146572,1.370759129524231,1.1707942485809326,1.1624013185501099,-45.5319938659668,0.3352484107017517,00:00
10,0.8408651964621164,1.3327825149433725,1.3327821493148804,1.1544618606567383,1.1459228992462158,-44.24282455444336,0.33320021629333496,00:02
11,0.8146908143198184,1.292576322619547,1.2925760746002197,1.1369150876998901,1.1282144784927368,-42.87798309326172,0.33099180459976196,00:02
12,0.787004258472918,1.250000468150767,1.2500005960464478,1.1180342435836792,1.1091538667678833,-41.43270492553711,0.328605592250824,00:02
13,0.7578008203858798,1.2050968510306808,1.2050966024398804,1.0977689027786255,1.088688611984253,-39.908390045166016,0.3260434865951538,00:02
14,0.7270321917071071,1.1577402409291107,1.1577402353286743,1.0759834051132202,1.0666793584823608,-38.30082321166992,0.3232777714729309,00:02
15,0.6947260121516907,1.1080676889831016,1.1080678701400757,1.0526480674743652,1.0430940389633179,-36.61463928222656,0.3203008770942688,00:02
16,0.6608934109854414,1.0560264111936721,1.0560264587402344,1.0276315212249756,1.0177960395812988,-34.84803009033203,0.3170965909957886,00:02
17,0.6256394435856293,1.0018249687275287,1.0018248558044434,1.0009119510650635,0.9907605648040771,-33.008094787597656,0.31365638971328735,00:03
18,0.5890573634157796,0.9455574598888423,0.9455575346946716,0.9723978638648987,0.9618890285491943,-31.098037719726562,0.30997180938720703,00:02
19,0.5512872035457107,0.8874766275729566,0.8874766230583191,0.9420598149299622,0.9311462640762329,-29.126415252685547,0.30602842569351196,00:02
20,0.512488014636819,0.827826963517947,0.8278271555900574,0.9098500609397888,0.8984764218330383,-27.10154151916504,0.30181336402893066,00:02
21,0.47289870900516595,0.7669455362760667,0.7669456601142883,0.8757543563842773,0.8638553023338318,-25.034849166870117,0.2973271608352661,00:02
22,0.43272086700649653,0.7051046340371824,0.7051047682762146,0.8397051692008972,0.8272028565406799,-22.935592651367188,0.29255545139312744,00:02
23,0.3922654965853945,0.6428071677627637,0.6428073048591614,0.8017526865005493,0.7885543704032898,-20.820833206176758,0.2874981164932251,00:02
24,0.3518723766730589,0.5805675181080717,0.5805674195289612,0.7619497179985046,0.7479445338249207,-18.70802879333496,0.2821583151817322,00:02
25,0.3118984998728084,0.5188568788201102,0.518856942653656,0.7203172445297241,0.7053683996200562,-16.613197326660156,0.2765251398086548,00:02
26,0.27273501095804636,0.4583012845120745,0.45830127596855164,0.6769795417785645,0.6609196066856384,-14.557563781738281,0.2706153988838196,00:02
27,0.23481460599953036,0.3995099456289699,0.3995099663734436,0.6320679783821106,0.6146883368492126,-12.561824798583984,0.26444578170776367,00:02
28,0.198554189129031,0.3431376587967402,0.3431376516819,0.5857794880867004,0.5668157935142517,-10.648201942443848,0.2580193877220154,00:00
29,0.16442294756770506,0.28980595267744785,0.28980594873428345,0.5383362770080566,0.5174480080604553,-8.837796211242676,0.2513691782951355,00:02
30,0.13290844405525987,0.24033975281171352,0.2403397560119629,0.4902445673942566,0.46699586510658264,-7.158609390258789,0.24454152584075928,00:02
31,0.104449566080933,0.19528359169013662,0.19528360664844513,0.4419090449810028,0.41572126746177673,-5.629126071929932,0.23758894205093384,00:02
32,0.0794511789072284,0.1553053010115802,0.15530528128147125,0.39408791065216064,0.36419835686683655,-4.272017002105713,0.230615496635437,00:02
33,0.05825779675392337,0.12091714743799811,0.12091715633869171,0.34773144125938416,0.3135746121406555,-3.1046719551086426,0.22375249862670898,00:02
34,0.04108175469997456,0.09243678589452375,0.0924367904663086,0.30403420329093933,0.27082881331443787,-2.137873649597168,0.2171613574028015,00:02
35,0.02798376686511819,0.07000988441825713,0.07000987976789474,0.26459380984306335,0.24288086593151093,-1.37656569480896,0.21109598875045776,00:02
36,0.018753930786362123,0.05340872057789467,0.05340871214866638,0.23110324144363403,0.21890558302402496,-0.8130201101303101,0.2058895230293274,00:03
37,0.012921242902035555,0.042060241260327404,0.0420602411031723,0.20508593320846558,0.19842827320098877,-0.42778313159942627,0.20198869705200195,00:02
38,0.00970722406300143,0.03492151627947477,0.034921515733003616,0.18687298893928528,0.1819566935300827,-0.18545103073120117,0.19976449012756348,00:00
39,0.008161190560853846,0.030795217131836874,0.03079521283507347,0.17548564076423645,0.16987670958042145,-0.045378923416137695,0.19949626922607422,00:02
