epoch,train_loss,valid_loss,valid_mse,valid_rmse,valid_mae,valid_r2_score,time
55,2.759502421557496e-05,0.017618717584444277,0.01761871948838234,0.13273552060127258,0.052727773785591125,0.04944586753845215,00:03
56,3.0578266322205274e-05,0.017809137032373426,0.01780913770198822,0.13345088064670563,0.05450648441910744,0.039172470569610596,00:03
57,2.7686085838300486e-05,0.016626620192667765,0.016626620665192604,0.1289442479610443,0.05104132369160652,0.1029708981513977,00:03
58,2.84434828127001e-05,0.016333883661506704,0.01633388362824917,0.12780408561229706,0.050495047122240067,0.11876440048217773,00:02
59,2.3063611040852295e-05,0.015642376186034864,0.015642376616597176,0.1250694841146469,0.049198657274246216,0.15607208013534546,00:02
60,2.7585871130234216e-05,0.015298268093614252,0.015298265963792801,0.12368616461753845,0.05260898172855377,0.1746373176574707,00:02
61,2.8006669179435496e-05,0.014245642038645897,0.01424564141780138,0.11935510486364365,0.04969654977321625,0.23142790794372559,00:02
62,2.236361456184079e-05,0.0139594067207277,0.013959408737719059,0.11814994364976883,0.04717123508453369,0.24687063694000244,00:02
63,2.2414681986545415e-05,0.013245382246105452,0.01324538141489029,0.1150885820388794,0.04560898244380951,0.2853933572769165,00:03
64,2.5566166445461643e-05,0.01372654699436414,0.013726547360420227,0.11716035008430481,0.04717203974723816,0.2594338655471802,00:03
65,2.2826711287378943e-05,0.012079335573263838,0.012079335749149323,0.10990603268146515,0.04690653458237648,0.3483031392097473,00:03
66,2.4192825481465374e-05,0.012933883529855078,0.0129338838160038,0.11372723430395126,0.04568644240498543,0.302199125289917,00:04
67,2.828411108123261e-05,0.0122339704638116,0.012233971618115902,0.11060728877782822,0.04600115865468979,0.3399602770805359,00:02
68,2.287123880945478e-05,0.011604981968115732,0.011604982428252697,0.10772642493247986,0.042528048157691956,0.37389516830444336,00:02
69,2.461542482081718e-05,0.010406538938747472,0.010406537912786007,0.10201244056224823,0.041425641626119614,0.4385527968406677,00:02
70,2.1328720118852786e-05,0.010793929331455494,0.010793928988277912,0.10389383137226105,0.041416335850954056,0.41765254735946655,00:02
71,2.2599083470438784e-05,0.01175728644204754,0.011757288128137589,0.10843103379011154,0.047513123601675034,0.3656781315803528,00:02
72,2.456179360610396e-05,0.011238716175771888,0.01123871561139822,0.10601281374692917,0.04293098673224449,0.39365583658218384,00:02
73,2.079057581113045e-05,0.00971817556007527,0.00971817597746849,0.09858080744743347,0.03968408331274986,0.475691020488739,00:03
74,2.5290857691040735e-05,0.01031874741816535,0.010318748652935028,0.10158124566078186,0.04167874902486801,0.4432893395423889,00:03
75,2.0231066072162495e-05,0.010717539390166267,0.010717539116740227,0.1035255491733551,0.042799971997737885,0.42177391052246094,00:03
76,1.963958690594708e-05,0.009680860552550647,0.009680861607193947,0.09839136898517609,0.039068564772605896,0.47770410776138306,00:04
77,1.912653100448586e-05,0.010289965081600603,0.010289964266121387,0.1014394611120224,0.04058493301272392,0.44484221935272217,00:03
78,2.1535488779756726e-05,0.009468452540466785,0.009468453004956245,0.09730597585439682,0.038935836404561996,0.48916393518447876,00:02
79,2.0817098149310884e-05,0.009989885315343675,0.009989885613322258,0.0999494194984436,0.0407361164689064,0.4610319137573242,00:02
80,1.8991979106454985e-05,0.009326812762425573,0.00932681281119585,0.09657542407512665,0.041258879005908966,0.4968056082725525,00:02
81,2.5091724833371303e-05,0.00871373674268134,0.008713738061487675,0.09334740787744522,0.03914312645792961,0.5298818349838257,00:03
82,1.8892094712092415e-05,0.009633899320736126,0.009633900597691536,0.09815243631601334,0.039098769426345825,0.48023778200149536,00:02
83,1.5094214118438303e-05,0.008885694792914919,0.008885694667696953,0.0942639634013176,0.03731212764978409,0.5206044912338257,00:03
84,1.9638545028610657e-05,0.010006183603697011,0.010006183758378029,0.10003091394901276,0.040050964802503586,0.4601525664329529,00:03
85,1.8519678359350755e-05,0.00908404442276906,0.009084044024348259,0.0953102558851242,0.0375361293554306,0.5099031925201416,00:04
86,8.590865485881064e-05,0.008140979947409564,0.008140978403389454,0.09022737294435501,0.03564322367310524,0.5607829093933105,00:03
87,1.9692773586330092e-05,0.01055586570890597,0.010555866174399853,0.10274174809455872,0.041068218648433685,0.4304965138435364,00:02
88,1.5213502127610058e-05,0.009816098770315309,0.00981609895825386,0.09907622635364532,0.04020620137453079,0.4704079031944275,00:02
89,1.2800925565057348e-05,0.009462915858228168,0.009462917223572731,0.09727752208709717,0.038784414529800415,0.489462673664093,00:02
90,1.3602014244380687e-05,0.009824677153645054,0.009824677370488644,0.09911950677633286,0.039342183619737625,0.46994513273239136,00:02
91,1.4457500497080264e-05,0.009106539479981931,0.009106539189815521,0.09542819112539291,0.03851936012506485,0.5086896419525146,00:03
92,1.4416885803223446e-05,0.009104459567152862,0.00910445861518383,0.09541728347539902,0.037364911288022995,0.5088018178939819,00:03
93,1.429010862540527e-05,0.010429086108061994,0.010429086163640022,0.10212289541959763,0.042566146701574326,0.43733638525009155,00:03
94,2.2701780161848713e-05,0.010334496243832854,0.010334497317671776,0.10165873169898987,0.04245442897081375,0.44243961572647095,00:03
95,1.3431952079680486e-05,0.010124032835963245,0.010124032385647297,0.10061825066804886,0.0395658053457737,0.4537944793701172,00:04
96,1.3062581095805148e-05,0.010397287669333247,0.010397288016974926,0.10196708887815475,0.04007379710674286,0.4390519857406616,00:03
97,1.598831466050876e-05,0.011458568904412728,0.011458567343652248,0.10704469680786133,0.042369794100522995,0.38179445266723633,00:02
98,1.327002118877034e-05,0.011684536119647338,0.011684536002576351,0.10809503495693207,0.043495796620845795,0.36960309743881226,00:02
99,3.0990003897384605e-05,0.012363944445062069,0.012363945133984089,0.11119327694177628,0.045359350740909576,0.33294808864593506,00:03
100,1.212792760075707e-05,0.011179464716194203,0.011179464869201183,0.1057329848408699,0.04173402860760689,0.39685243368148804,00:03
101,1.210385714724169e-05,0.012217980276831186,0.012217981740832329,0.11053498089313507,0.04421868547797203,0.34082311391830444,00:03
102,1.0660884047927683e-05,0.011522875237850602,0.011522875167429447,0.10734465718269348,0.042543042451143265,0.3783249855041504,00:03
103,1.2403642301458686e-05,0.012553484386994926,0.012553484179079533,0.11204233020544052,0.04508313909173012,0.3227221965789795,00:03
104,7.060326378069385e-05,0.010595256972270073,0.010595259256660938,0.10293328016996384,0.042546115815639496,0.4283711314201355,00:04
105,2.7046339196251963e-05,0.013762006079672052,0.013762006536126137,0.11731158196926117,0.04749908298254013,0.25752079486846924,00:02
106,1.3449478771762125e-05,0.014193961461766028,0.014193960465490818,0.11913841217756271,0.047470882534980774,0.23421627283096313,00:02
107,1.0824906411120578e-05,0.014208999002958357,0.014208999462425709,0.11920151114463806,0.046945251524448395,0.23340487480163574,00:02
108,9.214974398046936e-06,0.014946466609344573,0.014946465380489826,0.12225574254989624,0.04815400764346123,0.19361746311187744,00:03
109,9.252650226054044e-06,0.016898979977835717,0.016898980364203453,0.12999607622623444,0.05175180733203888,0.08827680349349976,00:03
110,9.810422731033635e-06,0.016651868048794188,0.01665186882019043,0.1290421187877655,0.05004073306918144,0.10160869359970093,00:03
111,9.288664452649802e-06,0.022789486930211766,0.0227894876152277,0.15096187591552734,0.05713937059044838,-0.2295241355895996,00:03
112,9.91818834862552e-06,0.02413608923581205,0.024136090651154518,0.1553579419851303,0.057715971022844315,-0.3021754026412964,00:02
