epoch,train_loss,valid_loss,valid_mse,valid_rmse,valid_mae,valid_r2_score,valid_EVS_score,time
0,0.16016862444348448,0.041098289011108236,0.04109829291701317,0.20272713899612427,0.19821754097938538,-111.83944702148438,-3.964292049407959,00:03
1,0.0024703147894240647,0.033758698085989844,0.033758699893951416,0.18373540043830872,0.18068888783454895,-91.6878662109375,-2.04824161529541,00:03
2,0.0015264083640687755,0.025973901459383376,0.025973904877901077,0.16116420924663544,0.15822714567184448,-70.31392669677734,-1.5755805969238281,00:03
3,0.0011470340220501637,0.02170411531752973,0.021704113110899925,0.14732316136360168,0.14440982043743134,-58.59080123901367,-1.333533525466919,00:03
4,0.0009549441006748541,0.019821349153392048,0.019821347668766975,0.14078830182552338,0.1380324810743332,-53.421485900878906,-1.1096677780151367,00:03
5,0.0008182526525508927,0.018568081924897596,0.01856808178126812,0.13626475632190704,0.13369493186473846,-49.98051452636719,-0.9047579765319824,00:03
6,0.000705330689443791,0.016481964375275993,0.01648196391761303,0.1283821016550064,0.1259356290102005,-44.252872467041016,-0.7082595825195312,00:03
7,0.0005984545574254445,0.017834414662070593,0.017834415659308434,0.13354556262493134,0.13157020509243011,-47.96615982055664,-0.43785560131073,00:03
8,0.00048288153441115346,0.01802788659038955,0.018027888610959053,0.13426797091960907,0.13260959088802338,-48.49735641479492,-0.21514594554901123,00:03
9,0.00034617096499764004,0.019296141224927482,0.019296135753393173,0.13891053199768066,0.1373659372329712,-51.97946548461914,-0.17164206504821777,00:03
10,0.00023459136689254283,0.01870246113021912,0.018702460452914238,0.13675694167613983,0.13545137643814087,-50.34946823120117,0.024253010749816895,00:03
11,0.00017401592326076284,0.016481085168645885,0.016481084749102592,0.12837867438793182,0.12738576531410217,-44.25045394897461,0.30275100469589233,00:03
12,0.00014135116386885667,0.013963916586644613,0.013963915407657623,0.11816901713609695,0.11744291335344315,-37.339317321777344,0.5302919149398804,00:03
13,0.0001239021706379585,0.013897645225157792,0.01389764528721571,0.11788827180862427,0.11737992614507675,-37.15736770629883,0.6716309785842896,00:03
14,0.0001060236906782253,0.009413848479172536,0.00941384956240654,0.09702499955892563,0.0965278148651123,-24.846656799316406,0.7357953190803528,00:03
15,9.744297487745881e-05,0.008946516697089322,0.008946515619754791,0.09458602219820023,0.0941188856959343,-23.56355094909668,0.7579728364944458,00:03
16,8.431177815207935e-05,0.00793031461782847,0.007930315099656582,0.08905231207609177,0.08849845826625824,-20.773468017578125,0.7299968004226685,00:03
17,8.201737928591662e-05,0.005747194367997872,0.005747194401919842,0.0758102536201477,0.07506223022937775,-14.779492378234863,0.69013911485672,00:03
18,6.911787973913822e-05,0.006009026005898633,0.006009026430547237,0.07751791179180145,0.07664155960083008,-15.498380661010742,0.6290778517723083,00:03
19,6.627626014818381e-05,0.006590583551262572,0.006590582896023989,0.08118240535259247,0.08028549700975418,-17.095102310180664,0.6023744344711304,00:03
20,7.639068745797022e-05,0.0033436674252107063,0.00334366736933589,0.057824455201625824,0.05656810104846954,-8.180371284484863,0.6054103374481201,00:03
21,6.030874024140593e-05,0.005176144550075803,0.00517614372074604,0.071945421397686,0.07097788900136948,-13.211618423461914,0.6203296780586243,00:03
22,5.7239023559363186e-05,0.0028051440703301066,0.0028051433619111776,0.05296360328793526,0.05168062075972557,-6.70180082321167,0.6313834190368652,00:03
23,6.978497966667247e-05,0.00488028083101436,0.004880281165242195,0.06985901296138763,0.06910541653633118,-12.399296760559082,0.7124742269515991,00:03
24,5.455015902186014e-05,0.004086395349176114,0.004086394794285297,0.06392491608858109,0.063125841319561,-10.219603538513184,0.7212564945220947,00:03
25,6.49090508309112e-05,0.00544708935987036,0.005447088275104761,0.07380439341068268,0.07314478605985641,-13.955524444580078,0.7338718175888062,00:03
26,7.392446420883007e-05,0.007973194993621235,0.007973195053637028,0.0892927497625351,0.08879399299621582,-20.891199111938477,0.7561322450637817,00:03
27,5.5772347906688065e-05,0.004224556722976735,0.004224556032568216,0.06499658524990082,0.0643768385052681,-10.5989408493042,0.7798614501953125,00:03
28,5.478947947855509e-05,0.006144353657695869,0.006144353188574314,0.07838592678308487,0.07791820168495178,-15.86993408203125,0.7992727756500244,00:03
29,6.896398898797666e-05,0.004959769567860685,0.0049597700126469135,0.07042563706636429,0.06990886479616165,-12.61754322052002,0.8008888959884644,00:03
30,5.754975564887454e-05,0.008846527854277222,0.008846528828144073,0.09405598789453506,0.09365704655647278,-23.289024353027344,0.7943963408470154,00:03
31,8.310520696648179e-05,0.009131488388792026,0.009131488390266895,0.09555882215499878,0.09502222388982773,-24.071409225463867,0.7192164659500122,00:03
32,5.837916756320574e-05,0.007395627336273212,0.00739562651142478,0.08599782735109329,0.08548574894666672,-19.30542755126953,0.7588971853256226,00:03
33,6.42149836499055e-05,0.010589963931784093,0.01058996468782425,0.10290755331516266,0.10238946974277496,-28.075801849365234,0.7079741954803467,00:03
34,6.002251472699393e-05,0.01175074252624549,0.011750743724405766,0.1084008440375328,0.10783585160970688,-31.262836456298828,0.6645573377609253,00:03
35,6.629652455830686e-05,0.006145680832186139,0.006145681720227003,0.07839439809322357,0.0773584321141243,-15.873579025268555,0.5569856762886047,00:03
36,6.167609430446514e-05,0.007602036427690597,0.00760203693062067,0.08718965947628021,0.08609726279973984,-19.872146606445312,0.4802613854408264,00:03
37,6.629310261945457e-05,0.01017953615006205,0.010179534554481506,0.10089368373155594,0.09976714849472046,-26.94892692565918,0.3793572187423706,00:03
38,9.598999440305365e-05,0.012976788736780896,0.01297678891569376,0.11391571164131165,0.11238584667444229,-34.62906265258789,0.04944425821304321,00:03
39,5.729872934061767e-05,0.012545601083497818,0.012545602396130562,0.11200715601444244,0.11042150110006332,-33.44519805908203,0.03164839744567871,00:03
40,7.075639462051245e-05,0.0150105544573672,0.015010553412139416,0.12251756340265274,0.12045784294605255,-40.21297073364258,-0.374068021774292,00:03
41,7.143969123042345e-05,0.015652809324298217,0.01565280742943287,0.1251111775636673,0.12272665649652481,-41.976341247558594,-0.6225788593292236,00:03
42,6.103563873595531e-05,0.014331100599558697,0.014331100508570671,0.11971257627010345,0.1167493611574173,-38.34745788574219,-0.9238085746765137,00:03
43,7.809510992083989e-05,0.01828597555905199,0.018285974860191345,0.13522563874721527,0.13173772394657135,-49.205963134765625,-1.556560754776001,00:03
44,5.9040919319496895e-05,0.02136947403205038,0.02136947214603424,0.14618301391601562,0.14276286959648132,-57.67201232910156,-1.713287591934204,00:03
45,6.414805913647348e-05,0.021450833174121962,0.02145082876086235,0.14646100997924805,0.14159029722213745,-57.895389556884766,-2.8521318435668945,00:03
46,7.267702275138728e-05,0.022187126904112484,0.02218712493777275,0.1489534229040146,0.14342720806598663,-59.916961669921875,-3.4362473487854004,00:03
47,6.135958722921176e-05,0.021716537596407143,0.021716535091400146,0.14736531674861908,0.14029067754745483,-58.62491226196289,-4.5874714851379395,00:03
48,6.343153037853286e-05,0.03163877662141019,0.031638775020837784,0.1778729259967804,0.17184890806674957,-85.8674087524414,-4.784255027770996,00:03
