epoch,train_loss,valid_loss,valid_mse,valid_rmse,valid_mae,valid_r2_score,time
0,0.06231679474236906,0.408385456858815,0.4083854854106903,0.6390504240989685,0.627981424331665,-28.045679092407227,00:04
1,0.02007422981231023,0.20384921894206867,0.20384922623634338,0.4514966607093811,0.4365014433860779,-13.498407363891602,00:04
2,0.003183339920943827,0.07444201649485768,0.07444200664758682,0.27284061908721924,0.24861614406108856,-4.294552803039551,00:04
3,0.0012877267278216646,0.06897178063025841,0.06897178292274475,0.2626248002052307,0.23829536139965057,-3.9054927825927734,00:04
4,0.0011152634759324044,0.06478376321859293,0.06478375941514969,0.2545265257358551,0.23041564226150513,-3.6076278686523438,00:01
5,0.0009828939708499001,0.060510168542395104,0.060510169714689255,0.2459881454706192,0.2221718579530716,-3.303676128387451,00:04
6,0.0008796373149244136,0.05712053659078958,0.057120535522699356,0.23899903893470764,0.21598584949970245,-3.062594413757324,00:04
7,0.0007941511542415919,0.05420618123941488,0.05420618876814842,0.2328222244977951,0.21095526218414307,-2.8553168773651123,00:04
8,0.0007154801509152865,0.049599830920879655,0.04959983006119728,0.22271019220352173,0.20195262134075165,-2.527698278427124,00:04
9,0.0006389404643463167,0.044972716511546315,0.04497270658612251,0.21206769347190857,0.19273701310157776,-2.1986021995544434,00:04
10,0.000566755738281193,0.04161009755167928,0.041610103100538254,0.2039855420589447,0.18661023676395416,-1.9594430923461914,00:01
11,0.0004923712019746052,0.03473748360480462,0.0347374863922596,0.18637995421886444,0.17050909996032715,-1.4706404209136963,00:04
12,0.0004225239135054357,0.027343388203974372,0.0273433905094862,0.16535836458206177,0.15126149356365204,-0.9447492361068726,00:04
13,0.0003515261015601906,0.023983283476396042,0.02398328110575676,0.15486536920070648,0.14362528920173645,-0.7057675123214722,00:04
14,0.0002900942121169618,0.013800716900325322,0.01380071695894003,0.1174764558672905,0.10764116048812866,0.018449068069458008,00:04
15,0.00023660105159874903,0.00683424272737303,0.0068342434242367744,0.08266948163509369,0.07335319370031357,0.5139268040657043,00:05
16,0.00018275501042287734,0.0029725594954057174,0.0029725597705692053,0.054521188139915466,0.04480273276567459,0.7885820865631104,00:02
17,0.0001510864633357262,0.0012075412315088552,0.001207541092298925,0.03474969044327736,0.027762634679675102,0.914115846157074,00:04
18,0.00013228274666927524,0.0010245360069341593,0.0010245359735563397,0.032008372247219086,0.02671290934085846,0.927131712436676,00:05
19,0.00012447231773404086,0.0008906495946270602,0.0008906495058909059,0.029843751341104507,0.024728575721383095,0.9366541504859924,00:04
20,0.00011686835767342139,0.0009350203550778902,0.0009350203326903284,0.03057810291647911,0.023800889030098915,0.9334983825683594,00:04
21,0.00011088242392165212,0.000935320253972407,0.0009353202767670155,0.030583005398511887,0.023706307634711266,0.9334770441055298,00:04
22,0.00011036627957799454,0.000946043463020058,0.0009460434666834772,0.03075781837105751,0.02469796873629093,0.9327143430709839,00:02
23,0.00010834338299431534,0.000997605857315597,0.000997605617158115,0.03158489614725113,0.02404188923537731,0.9290471076965332,00:04
24,0.00011084746718615499,0.0011281443017346043,0.0011281444458290935,0.03358786180615425,0.024488195776939392,0.9197627902030945,00:04
25,0.00010447152429661099,0.0011246752488863218,0.0011246752692386508,0.03353617712855339,0.024103790521621704,0.9200094938278198,00:04
26,0.00010750542368605414,0.0010087830828620003,0.0010087830014526844,0.03176134452223778,0.02625275030732155,0.9282521605491638,00:04
27,0.00010583750989745324,0.0010090431758573838,0.0010090433061122894,0.031765442341566086,0.025306761264801025,0.9282336235046387,00:04
28,0.00010461780382597626,0.0010359108031212866,0.0010359107982367277,0.03218556568026543,0.024933619424700737,0.9263226985931396,00:02
29,0.00010948703623981825,0.001032879198347772,0.0010328792268410325,0.032138437032699585,0.02480250410735607,0.926538348197937,00:05
30,0.00010508769418568752,0.0010668189375550596,0.001066819066181779,0.032662197947502136,0.024452853947877884,0.9241244196891785,00:04
31,0.00010718992905514855,0.0012078647846942181,0.0012078647268936038,0.034754350781440735,0.02493167109787464,0.9140927791595459,00:04
32,0.00010586186545649436,0.0010484480982893831,0.0010484481463208795,0.032379746437072754,0.026163211092352867,0.9254310131072998,00:04
33,0.00010649653693914942,0.0012859357195300655,0.001285935752093792,0.03585994616150856,0.026139311492443085,0.9085401296615601,00:04
34,0.00010883357777406745,0.0011291513284603198,0.0011291512055322528,0.033602844923734665,0.027879226952791214,0.9196911454200745,00:04
35,0.00010399717907614343,0.0011283258249709656,0.0011283259373158216,0.033590562641620636,0.02538418024778366,0.9197498559951782,00:04
36,0.00010434993444084355,0.001123802645223124,0.0011238025035709143,0.03352316468954086,0.027125267311930656,0.9200716018676758,00:04
37,0.00010316549833726065,0.0011514384638179433,0.001151438569650054,0.03393285349011421,0.025677790865302086,0.9181060194969177,00:04
38,0.00010682664212119172,0.0012378984397941536,0.0012378983665257692,0.035183779895305634,0.02860465832054615,0.9119567275047302,00:05
39,0.00010480504023141982,0.001278670205102934,0.001278670271858573,0.035758499056100845,0.028383491560816765,0.9090569019317627,00:05
40,0.00010081173089234667,0.0013475823444086355,0.0013475822051987052,0.03670942783355713,0.02947007678449154,0.9041556715965271,00:02
41,0.00010311955062499131,0.0014054374052928044,0.0014054374769330025,0.037489164620637894,0.02895197458565235,0.9000408053398132,00:04
42,9.821452618926035e-05,0.0013145269839080064,0.0013145271223038435,0.03625640645623207,0.02789965644478798,0.9065066576004028,00:05
43,0.00011140796523721756,0.0017625308120167338,0.001762530766427517,0.0419825054705143,0.03153692185878754,0.8746432065963745,00:04
44,9.703657051593389e-05,0.0017159972991143072,0.0017159972339868546,0.041424598544836044,0.03192542865872383,0.8779528141021729,00:04
45,0.00010285139585034139,0.0019138742993761609,0.0019138742936775088,0.04374784976243973,0.03330235928297043,0.8638791441917419,00:04
