epoch,train_loss,valid_loss,valid_mse,valid_rmse,valid_mae,valid_r2_score,time
0,0.04243500065917684,0.20692091721754807,0.20692093670368195,0.4548856317996979,0.4338991940021515,-13.716876983642578,00:04
1,0.002300847597132216,0.14597156497981997,0.14597156643867493,0.38206225633621216,0.3573085367679596,-9.381962776184082,00:04
2,0.0016010774013025242,0.13559848278552503,0.13559848070144653,0.3682369887828827,0.34382325410842896,-8.644196510314941,00:04
3,0.0012686441090289892,0.12710673992450422,0.12710675597190857,0.3565203547477722,0.3326624631881714,-8.040236473083496,00:04
4,0.0009148496480574469,0.10771861443152794,0.10771862417459488,0.3282051682472229,0.30412212014198303,-6.661291599273682,00:05
5,0.0006127401474660125,0.08275322814087768,0.08275321871042252,0.2876685857772827,0.26383164525032043,-4.885673522949219,00:06
6,0.0004621006180356627,0.0655443218204525,0.06554432213306427,0.25601625442504883,0.23495925962924957,-3.661721706390381,00:05
7,0.00038020518649394273,0.05103210302499624,0.05103209242224693,0.22590284049510956,0.20765914022922516,-2.629565715789795,00:05
8,0.00032190726374989564,0.0412240695286464,0.04122406616806984,0.2030370980501175,0.18707959353923798,-1.9319870471954346,00:04
9,0.000279651517332345,0.03150619493497835,0.03150618448853493,0.17749981582164764,0.1620684713125229,-1.2408206462860107,00:05
10,0.0002262761182739372,0.025000043682285124,0.025000043213367462,0.1581140160560608,0.14428064227104187,-0.7780829668045044,00:07
11,0.00018191590955654734,0.015828246003264313,0.015828246250748634,0.12581035494804382,0.1122320219874382,-0.12575531005859375,00:06
12,0.00014770248149803666,0.010672249160446488,0.010672247968614101,0.10330656915903091,0.09013859927654266,0.240955650806427,00:03
13,0.00013928976930998953,0.00884813111978811,0.008848130702972412,0.09406450390815735,0.08135976642370224,0.37069278955459595,00:05
14,0.0001264327905813723,0.007961378230915203,0.007961377501487732,0.08922655135393143,0.07750139385461807,0.4337614178657532,00:05
15,0.00011908729597325778,0.0053403494241354346,0.005340350326150656,0.07307770103216171,0.05980808287858963,0.6201773285865784,00:04
16,0.00011432803597361716,0.004285797789380267,0.004285797476768494,0.0654660016298294,0.05137795954942703,0.6951804161071777,00:04
17,0.00011166433551302305,0.004004059971629323,0.004004059825092554,0.06327763944864273,0.049327801913022995,0.7152184844017029,00:04
18,0.00010881241022475507,0.003579978342656489,0.00357997789978981,0.05983291566371918,0.04553639516234398,0.7453805208206177,00:01
19,0.00010323381084267063,0.0031441910700364547,0.0031441913451999426,0.05607309192419052,0.04096905514597893,0.7763750553131104,00:04
20,0.00010257727573871,0.0032698537086273405,0.0032698537688702345,0.057182636111974716,0.041887424886226654,0.7674375772476196,00:04
21,0.00010619451130131172,0.002938125725392695,0.00293812551535666,0.05420447885990143,0.03629295527935028,0.7910311222076416,00:04
22,9.846814698069281e-05,0.0030163065953688188,0.003016306320205331,0.05492090806365013,0.0381348691880703,0.7854706645011902,00:04
23,9.38965271082518e-05,0.0038004134084794906,0.003800413105636835,0.06164749339222908,0.04551071301102638,0.7297024726867676,00:04
